alfa,beta,flape,profundor,aileronEsquerdo,aileronDireito,leme,CD,CL,CM,CY,C1,CN,Q
-10.3,0.0,12.0,20.0,0.0,0.0,0.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,20.0,0.0,0.0,0.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,20.0,0.0,0.0,0.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,20.0,0.0,0.0,0.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,20.0,0.0,0.0,0.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,-10.0,0.0,0.0,0.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,-20.0,0.0,0.0,0.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,0.0,11.0,-10.0,0.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,0.0,17.0,-15.0,0.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,0.0,6.0,-5.0,0.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,0.0,0.0,0.0,-10.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,0.0,0.0,0.0,-20.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,0.0,0.0,0.0,-25.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.057,-0.40700000000000003,-0.02,-0.004,-0.004,0.002,281.2
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.061,-0.33799999999999997,-0.215,-0.003,-0.003,0.002,273.3
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.079,-0.593,0.433,-0.004,-0.002,0.001,280.4
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.10099999999999999,-0.649,0.585,-0.004,-0.0,0.002,279.6
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.069,-0.501,0.22,-0.004,-0.034,-0.003,276.6
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.075,-0.498,0.22399999999999998,-0.004,-0.039,-0.005,276.2
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.065,-0.507,0.21899999999999997,-0.004,-0.02,-0.001,270.6
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.067,-0.503,0.21899999999999997,-0.022000000000000002,-0.01,0.018000000000000002,279.0
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.075,-0.513,0.235,-0.037000000000000005,-0.017,0.034,282.0
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.08199999999999999,-0.504,0.252,-0.040999999999999995,-0.019,0.038,280.2
-10.3,0.0,12.0,0.0,0.0,0.0,0.0,0.08800000000000001,-0.514,0.21100000000000002,-0.005,-0.003,0.001,277.6
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.068,-0.33,0.214,-0.042,-0.017,0.038,280.5
-8.2,0.0,12.0,10.0,0.0,0.0,0.0,0.073,-0.33899999999999997,0.17300000000000001,-0.005,-0.003,0.001,276.4
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.068,-0.33,0.214,-0.042,-0.017,0.038,280.5
-8.2,0.0,12.0,20.0,0.0,0.0,0.0,0.073,-0.33899999999999997,0.17300000000000001,-0.005,-0.003,0.001,276.4
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.068,-0.33,0.214,-0.042,-0.017,0.038,280.5
-8.2,0.0,12.0,-10.0,0.0,0.0,0.0,0.073,-0.33899999999999997,0.17300000000000001,-0.005,-0.003,0.001,276.4
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.068,-0.33,0.214,-0.042,-0.017,0.038,280.5
-8.2,0.0,12.0,-20.0,0.0,0.0,0.0,0.073,-0.33899999999999997,0.17300000000000001,-0.005,-0.003,0.001,276.4
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.068,-0.33,0.214,-0.042,-0.017,0.038,280.5
-8.2,0.0,12.0,0.0,11.0,-10.0,0.0,0.073,-0.33899999999999997,0.17300000000000001,-0.005,-0.003,0.001,276.4
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.068,-0.33,0.214,-0.042,-0.017,0.038,280.5
-8.2,0.0,12.0,0.0,17.0,-15.0,0.0,0.073,-0.33899999999999997,0.17300000000000001,-0.005,-0.003,0.001,276.4
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.068,-0.33,0.214,-0.042,-0.017,0.038,280.5
-8.2,0.0,12.0,0.0,6.0,-5.0,0.0,0.073,-0.33899999999999997,0.17300000000000001,-0.005,-0.003,0.001,276.4
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.045,0.22399999999999998,-0.065,-0.003,-0.005,0.001,282.2
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.052000000000000005,-0.162,-0.249,-0.004,-0.004,0.002,282.1
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.063,-0.425,0.397,-0.004,-0.002,0.002,280.9
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.083,-0.473,0.552,-0.005,-0.001,0.002,281.6
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.055,-0.33399999999999996,0.18,-0.005,-0.034,-0.002,276.1
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.061,-0.316,0.184,-0.004,-0.04,-0.005,276.2
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.051,-0.33,0.179,-0.003,-0.019,-0.001,274.1
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.052000000000000005,-0.32299999999999995,0.17800000000000002,-0.022000000000000002,-0.01,0.018000000000000002,281.8
-8.2,0.0,12.0,0.0,0.0,0.0,-10.0,0.061,-0.32899999999999996,0.19699999999999998,-0.037000000000000005,-0.016,0.034,282.1
