alfa,beta,flape,profundor,aileronEsquerdo,aileronDireito,leme,CD,CL,CM,CY,C1,CN,Q
0.1,0.0,0.0,0.0,0.0,0.0,-25.0,0.03,0.177,0.033,-0.003,-0.021,0.0,278.4
0.1,0.0,0.0,0.0,0.0,0.0,-25.0,0.031,0.18899999999999997,0.035,-0.021,-0.008,0.019,280.4
0.1,0.0,0.0,0.0,0.0,0.0,-25.0,0.04,0.179,0.053,-0.038,-0.011000000000000001,0.035,281.3
0.1,0.0,0.0,0.0,0.0,0.0,-25.0,0.047,0.154,0.07400000000000001,-0.043,-0.012,0.04,276.6
0.1,0.0,0.0,0.0,0.0,0.0,-25.0,0.05,0.201,0.025,-0.003,-0.004,0.0,275.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.26,-0.195,-0.002,-0.003,0.0,283.7
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.298,-0.33799999999999997,-0.002,-0.001,0.001,286.9
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.094,0.263,-0.003,-0.003,0.0,283.1
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.02,0.44,-0.002,-0.003,-0.0,280.6
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.16399999999999998,0.038,-0.004,-0.036000000000000004,-0.0,271.8
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.16399999999999998,0.04,-0.005,-0.045,-0.002,275.7
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.177,0.033,-0.003,-0.021,0.0,278.4
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.18899999999999997,0.035,-0.021,-0.008,0.019,280.4
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.179,0.053,-0.038,-0.011000000000000001,0.035,281.3
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.154,0.07400000000000001,-0.043,-0.012,0.04,276.6
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.201,0.025,-0.003,-0.004,0.0,275.0
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.3,0.0,0.0,10.0,0.0,0.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.3,0.0,0.0,20.0,0.0,0.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,-10.0,0.0,0.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.1,0.0,0.0,-20.0,0.0,0.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,0.0,11.0,10.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,0.0,17.0,15.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,0.0,6.0,5.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,0.0,0.0,0.0,-10.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,0.0,0.0,0.0,-20.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,0.0,0.0,0.0,-25.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.41200000000000003,-0.226,-0.003,-0.003,0.0,236.7
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.462,-0.36700000000000005,-0.003,-0.002,0.001,286.8
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.25,0.23,-0.003,-0.003,0.0,282.3
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.18,0.406,-0.002,-0.003,0.0,284.1
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.325,0.001,-0.004,-0.037000000000000005,0.001,267.6
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.311,0.006999999999999999,-0.005,-0.049,-0.0,273.8
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.326,0.001,-0.004,-0.021,0.001,278.2
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.33899999999999997,0.003,-0.021,-0.009000000000000001,0.019,281.4
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.32899999999999996,0.023,-0.038,-0.011000000000000001,0.035,281.9
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.324,0.038,-0.043,-0.011000000000000001,0.04,279.1
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.36,-0.011000000000000001,-0.003,-0.004,-0.0,281.1
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.049,0.341,0.371,-0.003,-0.003,0.0,284.9
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.042,0.483,-0.033,-0.004,-0.039,0.001,279.8
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.048,0.45899999999999996,-0.025,-0.006,-0.051,0.001,271.7
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.04,0.496,-0.036000000000000004,-0.004,-0.023,0.0,278.9
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.042,0.495,-0.032,-0.021,-0.006999999999999999,0.019,283.3
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.05,0.49200000000000005,-0.016,-0.038,-0.01,0.035,283.4
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.055999999999999994,0.48200000000000004,0.003,-0.042,-0.009000000000000001,0.04,281.0
4.4,0.0,0.0,10.0,0.0,0.0,0.0,0.059000000000000004,0.513,-0.045,-0.003,-0.005,-0.0,282.4
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.049,0.341,0.371,-0.003,-0.003,0.0,284.9
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.042,0.483,-0.033,-0.004,-0.039,0.001,279.8
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.048,0.45899999999999996,-0.025,-0.006,-0.051,0.001,271.7
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.04,0.496,-0.036000000000000004,-0.004,-0.023,0.0,278.9
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.042,0.495,-0.032,-0.021,-0.006999999999999999,0.019,283.3
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.05,0.49200000000000005,-0.016,-0.038,-0.01,0.035,283.4
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.055999999999999994,0.48200000000000004,0.003,-0.042,-0.009000000000000001,0.04,281.0
4.4,0.0,0.0,20.0,0.0,0.0,0.0,0.059000000000000004,0.513,-0.045,-0.003,-0.005,-0.0,282.4
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.049,0.341,0.371,-0.003,-0.003,0.0,284.9
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.042,0.483,-0.033,-0.004,-0.039,0.001,279.8
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.048,0.45899999999999996,-0.025,-0.006,-0.051,0.001,271.7
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.04,0.496,-0.036000000000000004,-0.004,-0.023,0.0,278.9
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.042,0.495,-0.032,-0.021,-0.006999999999999999,0.019,283.3
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.05,0.49200000000000005,-0.016,-0.038,-0.01,0.035,283.4
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.055999999999999994,0.48200000000000004,0.003,-0.042,-0.009000000000000001,0.04,281.0
4.3,0.0,0.0,-10.0,0.0,0.0,0.0,0.059000000000000004,0.513,-0.045,-0.003,-0.005,-0.0,282.4
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.049,0.341,0.371,-0.003,-0.003,0.0,284.9
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.042,0.483,-0.033,-0.004,-0.039,0.001,279.8
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.048,0.45899999999999996,-0.025,-0.006,-0.051,0.001,271.7
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.04,0.496,-0.036000000000000004,-0.004,-0.023,0.0,278.9
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.042,0.495,-0.032,-0.021,-0.006999999999999999,0.019,283.3
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.05,0.49200000000000005,-0.016,-0.038,-0.01,0.035,283.4
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.055999999999999994,0.48200000000000004,0.003,-0.042,-0.009000000000000001,0.04,281.0
4.2,0.0,0.0,-20.0,0.0,0.0,0.0,0.059000000000000004,0.513,-0.045,-0.003,-0.005,-0.0,282.4
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.049,0.341,0.371,-0.003,-0.003,0.0,284.9
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.042,0.483,-0.033,-0.004,-0.039,0.001,279.8
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.048,0.45899999999999996,-0.025,-0.006,-0.051,0.001,271.7
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.04,0.496,-0.036000000000000004,-0.004,-0.023,0.0,278.9
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.042,0.495,-0.032,-0.021,-0.006999999999999999,0.019,283.3
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.05,0.49200000000000005,-0.016,-0.038,-0.01,0.035,283.4
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.055999999999999994,0.48200000000000004,0.003,-0.042,-0.009000000000000001,0.04,281.0
4.3,0.0,0.0,0.0,11.0,10.0,0.0,0.059000000000000004,0.513,-0.045,-0.003,-0.005,-0.0,282.4
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.049,0.341,0.371,-0.003,-0.003,0.0,284.9
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.042,0.483,-0.033,-0.004,-0.039,0.001,279.8
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.048,0.45899999999999996,-0.025,-0.006,-0.051,0.001,271.7
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.04,0.496,-0.036000000000000004,-0.004,-0.023,0.0,278.9
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.042,0.495,-0.032,-0.021,-0.006999999999999999,0.019,283.3
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.05,0.49200000000000005,-0.016,-0.038,-0.01,0.035,283.4
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.055999999999999994,0.48200000000000004,0.003,-0.042,-0.009000000000000001,0.04,281.0
4.3,0.0,0.0,0.0,17.0,15.0,0.0,0.059000000000000004,0.513,-0.045,-0.003,-0.005,-0.0,282.4
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.049,0.341,0.371,-0.003,-0.003,0.0,284.9
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.042,0.483,-0.033,-0.004,-0.039,0.001,279.8
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.048,0.45899999999999996,-0.025,-0.006,-0.051,0.001,271.7
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.04,0.496,-0.036000000000000004,-0.004,-0.023,0.0,278.9
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.042,0.495,-0.032,-0.021,-0.006999999999999999,0.019,283.3
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.05,0.49200000000000005,-0.016,-0.038,-0.01,0.035,283.4
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.055999999999999994,0.48200000000000004,0.003,-0.042,-0.009000000000000001,0.04,281.0
4.3,0.0,0.0,0.0,6.0,5.0,0.0,0.059000000000000004,0.513,-0.045,-0.003,-0.005,-0.0,282.4
4.3,0.0,0.0,0.0,0.0,0.0,-10.0,0.049,0.573,-0.258,-0.002,-0.004,-0.0,286.3
4.3,0.0,0.0,0.0,0.0,0.0,-10.0,0.067,0.619,-0.397,-0.003,-0.004,0.001,286.6
4.3,0.0,0.0,0.0,0.0,0.0,-10.0,0.038,0.409,0.19399999999999998,-0.002,-0.004,-0.0,282.7
